kill11,death11,damage_done11,damage_taken11,shielding11,kill12,death12,damage_done12,damage_taken12,shielding12,kill13,death13,damage_done13,damage_taken13,shielding13,kill14,death14,damage_done14,damage_taken14,shielding14,kill15,death15,damage_done15,damage_taken15,shielding15,team1,kill21,death21,damage_done21,damage_taken21,shielding21,kill22,death22,damage_done22,damage_taken22,shielding22,kill23,death23,damage_done23,damage_taken23,shielding23,kill24,death24,damage_done24,damage_taken24,shielding24,kill25,death25,damage_done25,damage_taken25,shielding25,team2,winning_team
7 , 5 ,40027,24058,0,3 , 4 ,38186,55081,8698,20 , 7 ,65548,44770,0,12 , 7 ,59539,32769,0,6 , 6 ,32713,38975,0,1549892539,3 , 9 ,23558,81543,69373,9 , 10 ,57071,47231,0,8 , 11 ,47045,34662,0,7 , 7 ,46749,35357,0,2 , 11 ,21230,37220,0,178353485,0
8 , 11 ,67771,129668,0,4 , 9 ,35751,45458,0,13 , 16 ,56409,93940,0,12 , 16 ,100358,61063,0,11 , 17 ,46845,58984,0,28086728363,20 , 12 ,99145,68383,0,26 , 10 ,102783,54707,0,9 , 6 ,90196,101360,11880,11 , 9 ,72217,43790,3499,3 , 11 ,24772,38894,0,564698642,1
9 , 5 ,59965,39602,0,8 , 2 ,43500,74859,20510,21 , 6 ,81669,32557,0,4 , 3 ,24320,24092,44,10 , 3 ,69805,50846,0,895958869,1 , 12 ,15757,60029,0,10 , 9 ,73483,33268,0,2 , 14 ,38199,98065,51360,4 , 9 ,50318,42427,0,2 , 8 ,44199,45470,0,297731606,0
10 , 7 ,27970,27850,0,13 , 4 ,40343,27795,0,7 , 6 ,29264,24618,0,8 , 2 ,29885,24558,0,3 , 4 ,32387,42406,64447,343304691,4 , 12 ,33395,32393,0,4 , 9 ,18685,61082,28573,3 , 7 ,25589,22958,0,8 , 7 ,31055,17310,0,4 , 6 ,38503,26106,0,82107995,0
5 , 3 ,25582,12506,0,14 , 1 ,41471,15263,0,4 , 0 ,21802,11553,0,7 , 0 ,21882,13359,0,6 , 1 ,22845,20001,0,7345196801,0 , 6 ,4379,20609,0,1 , 8 ,8791,21403,0,0 , 6 ,10102,37442,5690,4 , 7 ,28400,29667,0,0 , 9 ,21010,24461,0,817509251,0
7 , 10 ,32648,20068,0,1 , 8 ,20195,21552,0,4 , 9 ,24161,22385,7496,1 , 7 ,17761,36959,35501,3 , 9 ,18430,33286,0,3094865441,4 , 3 ,17476,18239,1166,7 , 3 ,16665,46803,7898,7 , 4 ,18699,16778,0,16 , 3 ,54846,14614,0,9 , 3 ,26564,16761,0,305515511,1
9 , 5 ,41442,27273,0,12 , 6 ,62580,30376,0,5 , 3 ,41365,16733,1105,14 , 5 ,93665,38145,0,4 , 5 ,44286,28628,2000,19062566869,4 , 9 ,17692,31878,0,7 , 11 ,30170,53260,0,6 , 8 ,50673,40875,9667,2 , 9 ,23648,54130,0,5 , 7 ,18972,103195,105634,746868445,0
22 , 22 ,92506,80272,0,12 , 17 ,75221,56973,0,26 , 13 ,122894,72829,38480,5 , 8 ,39849,61412,0,12 , 14 ,68045,57390,0,2177727751,9 , 13 ,60271,51429,0,4 , 18 ,44186,108270,99228,12 , 13 ,41953,61180,0,15 , 20 ,69497,87157,46481,32 , 14 ,112969,90479,0,320673889,0
9 , 3 ,54621,16982,0,15 , 5 ,37770,19318,0,4 , 10 ,42061,38880,0,8 , 8 ,31953,26866,0,5 , 8 ,38257,24938,0,35698925173,2 , 14 ,19230,40026,0,1 , 8 ,11063,36408,0,9 , 9 ,31472,35686,2138,8 , 4 ,28695,73476,31722,14 , 6 ,36524,19066,0,446673293,0
9 , 5 ,23096,22180,0,7 , 3 ,32501,11961,0,9 , 7 ,25132,22651,0,8 , 8 ,26402,26902,0,5 , 6 ,27966,25383,0,14271827363,6 , 5 ,13618,35579,18909,6 , 10 ,28907,28606,0,2 , 8 ,13147,24650,0,11 , 8 ,33333,21944,0,4 , 9 ,20072,24318,0,146777102,0
15 , 14 ,74515,55995,0,25 , 15 ,73068,55945,0,13 , 14 ,74936,58526,0,2 , 10 ,15594,43960,0,9 , 14 ,69744,120533,137374,77215382,9 , 13 ,40498,99137,19425,15 , 11 ,46343,38451,0,17 , 14 ,62766,46758,0,12 , 13 ,85377,43740,0,14 , 13 ,99975,79771,0,229196093,0
7 , 13 ,55482,42567,0,3 , 8 ,26723,24660,5200,12 , 14 ,59422,39828,0,3 , 7 ,39536,31171,0,9 , 10 ,42454,31796,0,8241652357,10 , 9 ,35589,35421,0,10 , 10 ,28333,36567,0,8 , 4 ,14978,20873,0,9 , 5 ,31423,78694,32918,15 , 6 ,59699,52062,0,335264485,1
3 , 13 ,27939,32140,0,5 , 9 ,60732,27460,0,7 , 9 ,35541,33323,1464,11 , 7 ,51802,25400,0,1 , 15 ,19393,45351,3000,4363640129,4 , 4 ,11581,45274,90,6 , 7 ,31416,36113,0,8 , 4 ,22409,35916,0,16 , 7 ,50939,31992,0,18 , 5 ,47329,46112,0,197625589,1
8 , 6 ,40484,30136,0,11 , 4 ,48059,32364,0,3 , 4 ,48319,87840,32136,4 , 6 ,39514,47898,0,8 , 2 ,60259,22033,0,749022665,2 , 9 ,27563,99303,0,2 , 3 ,32263,20861,0,5 , 8 ,60040,48370,13169,4 , 6 ,49143,28117,0,9 , 8 ,51262,39984,0,7218067063,0
13 , 4 ,28357,20847,0,4 , 4 ,17273,16541,2050,7 , 4 ,25667,20594,0,4 , 3 ,20620,12555,0,8 , 1 ,38956,43665,0,747222481,3 , 9 ,20842,25394,0,2 , 5 ,21392,21207,0,1 , 9 ,8060,28110,2400,6 , 8 ,30508,31644,0,5 , 5 ,33400,24518,0,2276543807,0
18 , 10 ,85241,67181,0,19 , 7 ,93058,29939,0,19 , 10 ,95330,47546,0,3 , 4 ,54290,35749,0,13 , 5 ,75241,107677,56976,866972443,12 , 13 ,59971,64818,0,7 , 19 ,65703,80193,0,8 , 13 ,50931,128963,0,4 , 14 ,62061,48172,0,5 , 13 ,49426,81014,0,17302073233,0
6 , 15 ,38645,44983,0,4 , 11 ,40415,38621,0,1 , 10 ,29604,30459,1479,10 , 14 ,51546,48682,0,3 , 12 ,42073,86379,0,25889619713,8 , 6 ,50833,30447,0,15 , 6 ,43545,33490,0,19 , 5 ,61518,24536,0,13 , 1 ,53713,85716,0,7 , 4 ,39515,28094,0,701139121,1
17 , 4 ,67671,32594,0,6 , 10 ,26452,32829,0,1 , 6 ,18779,22967,0,27 , 5 ,84838,47972,0,6 , 5 ,35004,66355,4205,2297790959,5 , 14 ,61438,51723,0,3 , 10 ,19824,59360,9200,12 , 10 ,76139,43964,0,6 , 10 ,20312,34517,0,3 , 14 ,25004,43180,0,806308351,0
15 , 14 ,50927,59076,0,5 , 8 ,32144,70808,28227,2 , 8 ,16523,32925,0,6 , 10 ,39337,41650,0,6 , 15 ,34516,37344,0,286339166,3 , 7 ,40437,29699,2100,3 , 9 ,24665,47577,0,18 , 4 ,56395,30998,0,17 , 7 ,52602,32625,0,14 , 7 ,67704,32548,700,12213521297,1
0 , 6 ,9427,24013,0,9 , 5 ,71208,46209,2400,12 , 7 ,56561,36345,0,1 , 7 ,25312,67199,0,15 , 5 ,47921,51209,0,7831153877,3 , 5 ,42818,23429,0,8 , 9 ,42510,41661,0,8 , 7 ,50380,76868,30994,6 , 10 ,69663,40304,0,5 , 6 ,19604,28167,0,554769319,0
19 , 11 ,72106,41916,0,9 , 18 ,45238,52638,0,9 , 9 ,42646,89794,0,3 , 12 ,24612,40892,1500,6 , 13 ,46195,60689,0,900449653,28 , 6 ,79865,49968,0,4 , 8 ,32363,32957,0,16 , 10 ,66074,49858,0,11 , 10 ,65250,53781,0,8 , 12 ,42377,44233,0,1878358913,1
7 , 8 ,24838,40334,0,20 , 7 ,49846,36569,0,7 , 4 ,40086,15055,0,26 , 7 ,68973,37519,0,4 , 6 ,24779,23226,0,1592773459,5 , 7 ,34343,25571,0,3 , 14 ,26398,44200,0,3 , 15 ,21142,43887,0,12 , 16 ,36708,51344,0,9 , 13 ,34112,43520,0,7685730197,0
1 , 8 ,8614,27620,0,2 , 3 ,7803,16643,0,1 , 8 ,25318,20662,0,0 , 5 ,16453,22461,0,3 , 8 ,23108,21085,0,1615097989,4 , 0 ,16707,21171,0,11 , 3 ,30617,26390,0,9 , 1 ,29474,12464,0,5 , 1 ,19269,9431,0,2 , 2 ,12404,11840,0,11075254649,1
5 , 9 ,34437,27959,0,2 , 5 ,21764,16359,0,3 , 6 ,26732,48465,0,6 , 8 ,26853,22012,0,0 , 9 ,17302,31154,0,4557810139,6 , 4 ,30449,17847,0,7 , 3 ,21016,13432,0,9 , 2 ,26584,36461,14315,9 , 4 ,41673,21808,0,6 , 3 ,26227,37540,3718,58920686,1
26 , 10 ,88636,54018,0,9 , 18 ,40931,58048,0,16 , 14 ,63092,73756,0,4 , 4 ,35578,34939,0,16 , 9 ,81398,52631,8565,5073638189,5 , 13 ,33887,50899,0,6 , 12 ,35962,42447,0,6 , 11 ,32644,96542,23152,22 , 17 ,89183,56108,0,16 , 18 ,80216,63639,0,1052381317,0
7 , 14 ,58073,141047,57246,15 , 16 ,45159,52601,0,9 , 14 ,88183,61159,0,17 , 8 ,79426,39101,0,7 , 11 ,55389,39897,0,102444742,16 , 11 ,95267,48450,0,5 , 8 ,40657,49408,0,22 , 11 ,98154,49628,0,5 , 12 ,38584,133997,59187,15 , 13 ,61143,44747,0,116510006,1
9 , 3 ,36108,16663,0,11 , 2 ,54870,14433,0,2 , 1 ,14813,12467,0,4 , 5 ,35322,21071,0,2 , 2 ,29260,32967,16127,113329371,0 , 3 ,12655,31145,0,3 , 5 ,20816,77452,14330,4 , 7 ,24209,17850,0,3 , 5 ,22098,20239,0,3 , 8 ,17823,23687,0,460926817,0
8 , 5 ,20331,30451,300,10 , 8 ,31612,25728,0,4 , 4 ,20395,62091,52572,12 , 5 ,34434,33621,0,6 , 6 ,29101,17613,0,1358760665,9 , 7 ,21076,31403,0,8 , 8 ,46480,23281,0,5 , 7 ,51094,24395,0,1 , 10 ,22192,27216,0,5 , 8 ,28662,29578,0,886606913,0
2 , 7 ,14866,71340,0,8 , 6 ,35339,25623,0,11 , 6 ,63813,46824,0,7 , 9 ,36450,38113,0,23 , 9 ,56112,39340,0,415801681,9 , 8 ,51204,52247,0,11 , 10 ,58991,33625,0,11 , 13 ,47502,43866,0,4 , 6 ,33156,36875,0,4 , 14 ,30387,39967,0,13955420551,0
2 , 3 ,53539,26031,600,9 , 6 ,103316,40234,0,8 , 12 ,58187,41533,0,7 , 10 ,56858,126890,41223,14 , 11 ,113263,51378,0,748474639,2 , 8 ,58485,131307,11923,7 , 4 ,43288,45656,3784,20 , 8 ,83195,52495,0,10 , 3 ,55963,46473,0,3 , 17 ,45135,109232,71470,104658001,1
22 , 7 ,63818,37797,0,4 , 6 ,25706,40735,0,13 , 6 ,73629,34257,0,12 , 6 ,51665,33245,0,3 , 8 ,32950,94485,8012,868496849,11 , 10 ,67447,41681,0,1 , 11 ,26414,46435,0,0 , 12 ,29912,82093,19150,8 , 11 ,53830,40734,0,13 , 10 ,62916,36825,0,485516629,0
8 , 1 ,23438,35289,27897,7 , 1 ,37319,12776,0,6 , 4 ,24271,18650,0,11 , 2 ,34943,21863,0,9 , 7 ,40073,15399,0,627181753,6 , 5 ,40478,29601,0,1 , 10 ,5504,26292,0,3 , 9 ,20423,50750,0,5 , 8 ,31657,26476,2250,0 , 8 ,5915,26925,0,821518067,0
6 , 4 ,30391,21965,0,4 , 3 ,31670,17433,0,10 , 1 ,31371,16789,0,0 , 3 ,13349,28981,23973,9 , 3 ,43470,19801,0,847949663,0 , 4 ,13277,24581,0,1 , 9 ,21842,21835,0,4 , 6 ,34494,58822,40314,7 , 5 ,30147,25208,0,2 , 5 ,5209,19805,0,1353457873,0
4 , 0 ,21867,5384,0,1 , 0 ,14891,15534,13528,7 , 2 ,34792,20703,0,5 , 0 ,23382,40359,0,2 , 0 ,3949,4474,0,135970403,0 , 4 ,4165,8544,0,1 , 4 ,17845,17907,0,1 , 7 ,18650,23830,0,0 , 2 ,13687,28036,0,1 , 2 ,32107,20564,0,5284198093,0
16 , 7 ,57463,55263,0,8 , 6 ,30763,25851,0,8 , 5 ,44953,33042,0,10 , 8 ,45901,34220,0,14 , 7 ,53337,38010,0,33976274363,6 , 14 ,37775,42913,0,5 , 10 ,22013,29430,0,4 , 10 ,33913,68022,67203,8 , 10 ,40118,44419,0,10 , 13 ,52567,47633,0,182183559,0
8 , 5 ,31403,31781,2000,6 , 13 ,29969,45167,0,17 , 5 ,63066,29841,0,13 , 12 ,43311,51429,0,9 , 8 ,57761,52440,0,8457407923,13 , 11 ,47465,47575,0,1 , 9 ,16825,49420,54833,10 , 14 ,44685,41213,0,15 , 9 ,65636,44180,0,3 , 10 ,32353,43122,3360,385122207,1
23 , 7 ,79878,41981,0,4 , 8 ,43714,50903,0,15 , 16 ,87578,46872,0,5 , 9 ,85912,96989,1500,17 , 13 ,88105,45275,0,2918257943,12 , 19 ,55045,52219,0,18 , 13 ,80762,53893,0,15 , 9 ,78869,62972,0,7 , 11 ,48675,149717,0,1 , 10 ,18669,66386,0,1703619439,1
3 , 8 ,30112,31244,0,8 , 10 ,28617,29412,0,4 , 7 ,19417,60976,70974,18 , 6 ,85152,28766,0,15 , 6 ,46977,47666,0,791122945,9 , 11 ,38008,36838,0,4 , 9 ,25467,31061,0,8 , 12 ,47790,37357,0,13 , 6 ,67924,28699,0,3 , 10 ,18875,76320,24672,376553683,0
15 , 6 ,45956,30975,0,7 , 8 ,26372,27370,0,6 , 5 ,28842,78507,20999,13 , 5 ,46250,29184,0,8 , 10 ,23693,29948,0,173211787,6 , 13 ,26018,38628,0,5 , 9 ,44759,34089,6916,12 , 7 ,72250,44350,0,8 , 13 ,34071,29760,0,3 , 7 ,18886,24286,950,3999854909,0
5 , 1 ,36344,65872,56326,10 , 2 ,33594,21563,0,19 , 4 ,65808,29323,0,9 , 3 ,63296,30653,3086,9 , 4 ,49501,33526,0,38808745,5 , 11 ,50469,34089,4983,0 , 10 ,18077,92145,99503,5 , 13 ,35890,41411,0,1 , 8 ,17143,31601,0,3 , 10 ,59358,49297,0,247686695,0
5 , 15 ,26710,53352,0,18 , 8 ,65170,39378,0,14 , 8 ,54452,32319,0,19 , 4 ,63791,36286,0,3 , 5 ,23468,37849,600,5749810529,8 , 12 ,34074,49725,0,0 , 12 ,28243,40579,0,13 , 12 ,52784,48156,0,10 , 9 ,34647,36969,0,9 , 14 ,49436,58162,3600,3035502311,0
13 , 13 ,86622,130900,49662,12 , 12 ,73833,46199,0,5 , 10 ,48925,30318,0,12 , 11 ,67108,117756,0,7 , 13 ,64192,53678,0,176949071,6 , 10 ,64238,142161,120829,20 , 8 ,112152,39288,0,6 , 7 ,33300,39268,0,15 , 10 ,79376,52702,0,14 , 14 ,89785,67261,0,163117195,1
